-3.000000, 0.000000
-2.999400, 0.000000
-2.998800, 0.000000
-2.998200, 0.000000
-2.997600, 0.000000
-2.997000, 0.000000
-2.996400, 0.000000
-2.995800, 0.000000
-2.995200, 0.000000
-2.994600, 0.000000
-2.994000, 0.000000
-2.993400, 0.000000
-2.992800, 0.000000
-2.992200, 0.000000
-2.991600, 0.000000
-2.991000, 0.000000
-2.990400, 0.000000
-2.989800, 0.000000
-2.989200, 0.000000
-2.988600, 0.000000
-2.988000, 0.000000
-2.987400, 0.000000
-2.986800, 0.000000
-2.986200, 0.000000
-2.985600, 0.000000
-2.985000, 0.000000
-2.984400, 0.000000
-2.983800, 0.000000
-2.983200, 0.000000
-2.982600, 0.000000
-2.982000, 0.000000
-2.981400, 0.000000
-2.980800, 0.000000
-2.980200, 0.000000
-2.979600, 0.000000
-2.979000, 0.000000
-2.978400, 0.000000
-2.977800, 0.000000
-2.977200, 0.000000
-2.976600, 0.000000
-2.976000, 0.000000
-2.975400, 0.000000
-2.974800, 0.000000
-2.974200, 0.000000
-2.973600, 0.000000
-2.973000, 0.000000
-2.972400, 0.000000
-2.971800, 0.000000
-2.971200, 0.000000
-2.970600, 0.000000
-2.970000, 0.000000
-2.969400, 0.000000
-2.968800, 0.000000
-2.968200, 0.000000
-2.967600, 0.000000
-2.967000, 0.000000
-2.966400, 0.000000
-2.965800, 0.000000
-2.965200, 0.000000
-2.964600, 0.000000
-2.964000, 0.000000
-2.963400, 0.000000
-2.962800, 0.000000
-2.962200, 0.000000
-2.961600, 0.000000
-2.961000, 0.000000
-2.960400, 0.000000
-2.959800, 0.000000
-2.959200, 0.000000
-2.958600, 0.000000
-2.958000, 0.000000
-2.957400, 0.000000
-2.956800, 0.000000
-2.956200, 0.000000
-2.955600, 0.000000
-2.955000, 0.000000
-2.954400, 0.000000
-2.953800, 0.000000
-2.953200, 0.000000
-2.952600, 0.000000
-2.952000, 0.000000
-2.951400, 0.000000
-2.950800, 0.000000
-2.950200, 0.000000
-2.949600, 0.000000
-2.949000, 0.000000
-2.948400, 0.000000
-2.947800, 0.000000
-2.947200, 0.000000
-2.946600, 0.000000
-2.946000, 0.000000
-2.945400, 0.000000
-2.944800, 0.000000
-2.944200, 0.000000
-2.943600, 0.000000
-2.943000, 0.000000
-2.942400, 0.000000
-2.941800, 0.000000
-2.941200, 0.000000
-2.940600, 0.000000
-2.940000, 0.000000
-2.939400, 0.000000
-2.938800, 0.000000
-2.938200, 0.000000
-2.937600, 0.000000
-2.937000, 0.000000
-2.936400, 0.000000
-2.935800, 0.000000
-2.935200, 0.000000
-2.934600, 0.000000
-2.934000, 0.000000
-2.933400, 0.000000
-2.932800, 0.000000
-2.932200, 0.000000
-2.931600, 0.000000
-2.931000, 0.000000
-2.930400, 0.000000
-2.929800, 0.000000
-2.929200, 0.000000
-2.928600, 0.000000
-2.928000, 0.000000
-2.927400, 0.000000
-2.926800, 0.000000
-2.926200, 0.000000
-2.925600, 0.000000
-2.925000, 0.000000
-2.924400, 0.000000
-2.923800, 0.000000
-2.923200, 0.000000
-2.922600, 0.000000
-2.922000, 0.000000
-2.921400, 0.000000
-2.920800, 0.000000
-2.920200, 0.000000
-2.919600, 0.000000
-2.919000, 0.000000
-2.918400, 0.000000
-2.917800, 0.000000
-2.917200, 0.000000
-2.916600, 0.000000
-2.916000, 0.000000
-2.915400, 0.000000
-2.914800, 0.000000
-2.914200, 0.000000
-2.913600, 0.000000
-2.913000, 0.000000
-2.912400, 0.000000
-2.911800, 0.000000
-2.911200, 0.000000
-2.910600, 0.000000
-2.910000, 0.000000
-2.909400, 0.000000
-2.908800, 0.000000
-2.908200, 0.000000
-2.907600, 0.000000
-2.907000, 0.000000
-2.906400, 0.000000
-2.905800, 0.000000
-2.905200, 0.000000
-2.904600, 0.000000
-2.904000, 0.000000
-2.903400, 0.000000
-2.902800, 0.000000
-2.902200, 0.000000
-2.901600, 0.000000
-2.901000, 0.000000
-2.900400, 0.000000
-2.899800, 0.000000
-2.899200, 0.000000
-2.898600, 0.000000
-2.898000, 0.000000
-2.897400, 0.000000
-2.896800, 0.000000
-2.896200, 0.000000
-2.895600, 0.000000
-2.895000, 0.000000
-2.894400, 0.000000
-2.893800, 0.000000
-2.893200, 0.000000
-2.892600, 0.000000
-2.892000, 0.000000
-2.891400, 0.000000
-2.890800, 0.000000
-2.890200, 0.000000
-2.889600, 0.000000
-2.889000, 0.000000
-2.888400, 0.000000
-2.887800, 0.000000
-2.887200, 0.000000
-2.886600, 0.000000
-2.886000, 0.000000
-2.885400, 0.000000
-2.884800, 0.000000
-2.884200, 0.000000
-2.883600, 0.000000
-2.883000, 0.000000
-2.882400, 0.000000
-2.881800, 0.000000
-2.881200, 0.000000
-2.880600, 0.000000
-2.880000, 0.000000
-2.879400, 0.000000
-2.878800, 0.000000
-2.878200, 0.000000
-2.877600, 0.000000
-2.877000, 0.000000
-2.876400, 0.000000
-2.875800, 0.000000
-2.875200, 0.000000
-2.874600, 0.000000
-2.874000, 0.000000
-2.873400, 0.000000
-2.872800, 0.000000
-2.872200, 0.000000
-2.871600, 0.000000
-2.871000, 0.000000
-2.870400, 0.000000
-2.869800, 0.000000
-2.869200, 0.000000
-2.868600, 0.000000
-2.868000, 0.000000
-2.867400, 0.000000
-2.866800, 0.000000
-2.866200, 0.000000
-2.865600, 0.000000
-2.865000, 0.000000
-2.864400, 0.000000
-2.863800, 0.000000
-2.863200, 0.000000
-2.862600, 0.000000
-2.862000, 0.000000
-2.861400, 0.000000
-2.860800, 0.000000
-2.860200, 0.000000
-2.859600, 0.000000
-2.859000, 0.000000
-2.858400, 0.000000
-2.857800, 0.000000
-2.857200, 0.000000
-2.856600, 0.000000
-2.856000, 0.000000
-2.855400, 0.000000
-2.854800, 0.000000
-2.854200, 0.000000
-2.853600, 0.000000
-2.853000, 0.000000
-2.852400, 0.000000
-2.851800, 0.000000
-2.851200, 0.000000
-2.850600, 0.000000
-2.850000, 0.000000
-2.849400, 0.000000
-2.848800, 0.000000
-2.848200, 0.000000
-2.847600, 0.000000
-2.847000, 0.000000
-2.846400, 0.000000
-2.845800, 0.000000
-2.845200, 0.000000
-2.844600, 0.000000
-2.844000, 0.000000
-2.843400, 0.000000
-2.842800, 0.000000
-2.842200, 0.000000
-2.841600, 0.000000
-2.841000, 0.000000
-2.840400, 0.000000
-2.839800, 0.000000
